,Date,D0,D1,Value
11918,1933-02,M0,USD1,5.1610000000000005
11919,1933-02,M0,CAD1,
11920,1933-02,M0,ARS100,
11921,1933-02,M0,BRL100,
11922,1933-02,M0,MXN100,
11923,1933-02,M0,ZAR1,
11924,1933-02,M0,JPY100,
11925,1933-02,M0,AUD1,
11926,1933-02,M0,CNY100,
11927,1933-02,M0,HKD100,
11928,1933-02,M0,KRW100,
11929,1933-02,M0,MYR100,
11930,1933-02,M0,NZD1,
11931,1933-02,M0,SGD100,
11932,1933-02,M0,THB100,
11933,1933-02,M0,XDR1,
11934,1933-02,M1,EUR1,
11935,1933-02,M1,GBP1,
11936,1933-02,M1,DKK100,
11937,1933-02,M1,NOK100,
11938,1933-02,M1,CZK100,
11939,1933-02,M1,HUF100,
11940,1933-02,M1,PLN100,
11941,1933-02,M1,RUB100,
11942,1933-02,M1,SEK100,
11943,1933-02,M1,TRY100,
11944,1933-02,M1,USD1,
11945,1933-02,M1,CAD1,
11946,1933-02,M1,ARS100,
11947,1933-02,M1,BRL100,
11948,1933-02,M1,MXN100,
11949,1933-02,M1,ZAR1,
11950,1933-02,M1,JPY100,
11951,1933-02,M1,AUD1,
11952,1933-02,M1,CNY100,
11953,1933-02,M1,HKD100,
11954,1933-02,M1,KRW100,
11955,1933-02,M1,MYR100,
11956,1933-02,M1,NZD1,
11957,1933-02,M1,SGD100,
11958,1933-02,M1,THB100,
11959,1933-02,M1,XDR1,
11960,1933-03,M0,EUR1,
11961,1933-03,M0,GBP1,17.742
11962,1933-03,M0,DKK100,
11963,1933-03,M0,NOK100,
11964,1933-03,M0,CZK100,
11965,1933-03,M0,HUF100,
11966,1933-03,M0,PLN100,
11967,1933-03,M0,RUB100,
11968,1933-03,M0,SEK100,
11969,1933-03,M0,TRY100,
11970,1933-03,M0,USD1,5.159
11971,1933-03,M0,CAD1,
11972,1933-03,M0,ARS100,
11973,1933-03,M0,BRL100,
11974,1933-03,M0,MXN100,
11975,1933-03,M0,ZAR1,
11976,1933-03,M0,JPY100,
11977,1933-03,M0,AUD1,
11978,1933-03,M0,CNY100,
11979,1933-03,M0,HKD100,
11980,1933-03,M0,KRW100,
11981,1933-03,M0,MYR100,
11982,1933-03,M0,NZD1,
11983,1933-03,M0,SGD100,
11984,1933-03,M0,THB100,
11985,1933-03,M0,XDR1,
11986,1933-03,M1,EUR1,
11987,1933-03,M1,GBP1,
11988,1933-03,M1,DKK100,
11989,1933-03,M1,NOK100,
11990,1933-03,M1,CZK100,
11991,1933-03,M1,HUF100,
11992,1933-03,M1,PLN100,
11993,1933-03,M1,RUB100,
11994,1933-03,M1,SEK100,
11995,1933-03,M1,TRY100,
11996,1933-03,M1,USD1,
11997,1933-03,M1,CAD1,
11998,1933-03,M1,ARS100,
11999,1933-03,M1,BRL100,
12000,1933-03,M1,MXN100,
12001,1933-03,M1,ZAR1,
12002,1933-03,M1,JPY100,
12003,1933-03,M1,AUD1,
12004,1933-03,M1,CNY100,
12005,1933-03,M1,HKD100,
12006,1933-03,M1,KRW100,
12007,1933-03,M1,MYR100,
12008,1933-03,M1,NZD1,
12009,1933-03,M1,SGD100,
12010,1933-03,M1,THB100,
12011,1933-03,M1,XDR1,
12012,1933-04,M0,EUR1,
12013,1933-04,M0,GBP1,17.754
12014,1933-04,M0,DKK100,
12015,1933-04,M0,NOK100,
12016,1933-04,M0,CZK100,
12017,1933-04,M0,HUF100,
12018,1933-04,M0,PLN100,
12019,1933-04,M0,RUB100,
12020,1933-04,M0,SEK100,
12021,1933-04,M0,TRY100,
12022,1933-04,M0,USD1,4.944
12023,1933-04,M0,CAD1,
12024,1933-04,M0,ARS100,
12025,1933-04,M0,BRL100,
12026,1933-04,M0,MXN100,
12027,1933-04,M0,ZAR1,
12028,1933-04,M0,JPY100,
12029,1933-04,M0,AUD1,
12030,1933-04,M0,CNY100,
12031,1933-04,M0,HKD100,
12032,1933-04,M0,KRW100,
12033,1933-04,M0,MYR100,
12034,1933-04,M0,NZD1,
12035,1933-04,M0,SGD100,
12036,1933-04,M0,THB100,
12037,1933-04,M0,XDR1,
12038,1933-04,M1,EUR1,
12039,1933-04,M1,GBP1,
12040,1933-04,M1,DKK100,
12041,1933-04,M1,NOK100,
12042,1933-04,M1,CZK100,
12043,1933-04,M1,HUF100,
12044,1933-04,M1,PLN100,
12045,1933-04,M1,RUB100,
12046,1933-04,M1,SEK100,
12047,1933-04,M1,TRY100,
12048,1933-04,M1,USD1,
12049,1933-04,M1,CAD1,
12050,1933-04,M1,ARS100,
12051,1933-04,M1,BRL100,
12052,1933-04,M1,MXN100,
12053,1933-04,M1,ZAR1,
12054,1933-04,M1,JPY100,
12055,1933-04,M1,AUD1,
12056,1933-04,M1,CNY100,
12057,1933-04,M1,HKD100,
12058,1933-04,M1,KRW100,
12059,1933-04,M1,MYR100,
12060,1933-04,M1,NZD1,
12061,1933-04,M1,SGD100,
12062,1933-04,M1,THB100,
12063,1933-04,M1,XDR1,
12064,1933-05,M0,EUR1,
12065,1933-05,M0,GBP1,17.421
12066,1933-05,M0,DKK100,
12067,1933-05,M0,NOK100,
12068,1933-05,M0,CZK100,
12069,1933-05,M0,HUF100,
12070,1933-05,M0,PLN100,
12071,1933-05,M0,RUB100,
12072,1933-05,M0,SEK100,
12073,1933-05,M0,TRY100,
12074,1933-05,M0,USD1,4.4110000000000005
12075,1933-05,M0,CAD1,
12076,1933-05,M0,ARS100,
12077,1933-05,M0,BRL100,
12078,1933-05,M0,MXN100,
12079,1933-05,M0,ZAR1,
12080,1933-05,M0,JPY100,
12081,1933-05,M0,AUD1,
12082,1933-05,M0,CNY100,
12083,1933-05,M0,HKD100,
12084,1933-05,M0,KRW100,
12085,1933-05,M0,MYR100,
12086,1933-05,M0,NZD1,
12087,1933-05,M0,SGD100,
12088,1933-05,M0,THB100,
12089,1933-05,M0,XDR1,
12090,1933-05,M1,EUR1,
12091,1933-05,M1,GBP1,
12092,1933-05,M1,DKK100,
12093,1933-05,M1,NOK100,
12094,1933-05,M1,CZK100,
12095,1933-05,M1,HUF100,
12096,1933-05,M1,PLN100,
12097,1933-05,M1,RUB100,
12098,1933-05,M1,SEK100,
12099,1933-05,M1,TRY100,
12100,1933-05,M1,USD1,
12101,1933-05,M1,CAD1,
12102,1933-05,M1,ARS100,
12103,1933-05,M1,BRL100,
12104,1933-05,M1,MXN100,
12105,1933-05,M1,ZAR1,
12106,1933-05,M1,JPY100,
12107,1933-05,M1,AUD1,
12108,1933-05,M1,CNY100,
12109,1933-05,M1,HKD100,
12110,1933-05,M1,KRW100,
12111,1933-05,M1,MYR100,
12112,1933-05,M1,NZD1,
12113,1933-05,M1,SGD100,
12114,1933-05,M1,THB100,
12115,1933-05,M1,XDR1,
12116,1933-06,M0,EUR1,
12117,1933-06,M0,GBP1,17.535
12118,1933-06,M0,DKK100,
12119,1933-06,M0,NOK100,
12120,1933-06,M0,CZK100,
12121,1933-06,M0,HUF100,
12122,1933-06,M0,PLN100,
12123,1933-06,M0,RUB100,
12124,1933-06,M0,SEK100,
12125,1933-06,M0,TRY100,
12126,1933-06,M0,USD1,4.23
12127,1933-06,M0,CAD1,
12128,1933-06,M0,ARS100,
12129,1933-06,M0,BRL100,
12130,1933-06,M0,MXN100,
12131,1933-06,M0,ZAR1,
12132,1933-06,M0,JPY100,
12133,1933-06,M0,AUD1,
12134,1933-06,M0,CNY100,
12135,1933-06,M0,HKD100,
12136,1933-06,M0,KRW100,
12137,1933-06,M0,MYR100,
12138,1933-06,M0,NZD1,
12139,1933-06,M0,SGD100,
12140,1933-06,M0,THB100,
12141,1933-06,M0,XDR1,
12142,1933-06,M1,EUR1,
12143,1933-06,M1,GBP1,
12144,1933-06,M1,DKK100,
12145,1933-06,M1,NOK100,
12146,1933-06,M1,CZK100,
12147,1933-06,M1,HUF100,
12148,1933-06,M1,PLN100,
12149,1933-06,M1,RUB100,
12150,1933-06,M1,SEK100,
12151,1933-06,M1,TRY100,
12152,1933-06,M1,USD1,
12153,1933-06,M1,CAD1,
12154,1933-06,M1,ARS100,
12155,1933-06,M1,BRL100,
12156,1933-06,M1,MXN100,
12157,1933-06,M1,ZAR1,
12158,1933-06,M1,JPY100,
12159,1933-06,M1,AUD1,
12160,1933-06,M1,CNY100,
12161,1933-06,M1,HKD100,
12162,1933-06,M1,KRW100,
12163,1933-06,M1,MYR100,
12164,1933-06,M1,NZD1,
12165,1933-06,M1,SGD100,
12166,1933-06,M1,THB100,
12167,1933-06,M1,XDR1,
12168,1933-07,M0,EUR1,
12169,1933-07,M0,GBP1,17.258
12170,1933-07,M0,DKK100,
12171,1933-07,M0,NOK100,
12172,1933-07,M0,CZK100,
12173,1933-07,M0,HUF100,
12174,1933-07,M0,PLN100,
12175,1933-07,M0,RUB100,
12176,1933-07,M0,SEK100,
12177,1933-07,M0,TRY100,
12178,1933-07,M0,USD1,3.708
12179,1933-07,M0,CAD1,
12180,1933-07,M0,ARS100,
12181,1933-07,M0,BRL100,
12182,1933-07,M0,MXN100,
12183,1933-07,M0,ZAR1,
12184,1933-07,M0,JPY100,
12185,1933-07,M0,AUD1,
12186,1933-07,M0,CNY100,
12187,1933-07,M0,HKD100,
12188,1933-07,M0,KRW100,
12189,1933-07,M0,MYR100,
12190,1933-07,M0,NZD1,
12191,1933-07,M0,SGD100,
12192,1933-07,M0,THB100,
12193,1933-07,M0,XDR1,
12194,1933-07,M1,EUR1,
12195,1933-07,M1,GBP1,
12196,1933-07,M1,DKK100,
12197,1933-07,M1,NOK100,
12198,1933-07,M1,CZK100,
12199,1933-07,M1,HUF100,
12200,1933-07,M1,PLN100,
12201,1933-07,M1,RUB100,
12202,1933-07,M1,SEK100,
12203,1933-07,M1,TRY100,
12204,1933-07,M1,USD1,
12205,1933-07,M1,CAD1,
12206,1933-07,M1,ARS100,
12207,1933-07,M1,BRL100,
12208,1933-07,M1,MXN100,
12209,1933-07,M1,ZAR1,
12210,1933-07,M1,JPY100,
12211,1933-07,M1,AUD1,
12212,1933-07,M1,CNY100,
12213,1933-07,M1,HKD100,
12214,1933-07,M1,KRW100,
12215,1933-07,M1,MYR100,
12216,1933-07,M1,NZD1,
12217,1933-07,M1,SGD100,
12218,1933-07,M1,THB100,
12219,1933-07,M1,XDR1,
12220,1933-08,M0,EUR1,
12221,1933-08,M0,GBP1,16.993
12222,1933-08,M0,DKK100,
12223,1933-08,M0,NOK100,
12224,1933-08,M0,CZK100,
12225,1933-08,M0,HUF100,
12226,1933-08,M0,PLN100,
12227,1933-08,M0,RUB100,
12228,1933-08,M0,SEK100,
12229,1933-08,M0,TRY100,
12230,1933-08,M0,USD1,3.766
12231,1933-08,M0,CAD1,
12232,1933-08,M0,ARS100,
12233,1933-08,M0,BRL100,
12234,1933-08,M0,MXN100,
12235,1933-08,M0,ZAR1,
12236,1933-08,M0,JPY100,
12237,1933-08,M0,AUD1,
12238,1933-08,M0,CNY100,
12239,1933-08,M0,HKD100,
12240,1933-08,M0,KRW100,
12241,1933-08,M0,MYR100,
12242,1933-08,M0,NZD1,
12243,1933-08,M0,SGD100,
12244,1933-08,M0,THB100,
12245,1933-08,M0,XDR1,
12246,1933-08,M1,EUR1,
12247,1933-08,M1,GBP1,
12248,1933-08,M1,DKK100,
12249,1933-08,M1,NOK100,
12250,1933-08,M1,CZK100,
12251,1933-08,M1,HUF100,
12252,1933-08,M1,PLN100,
12253,1933-08,M1,RUB100,
12254,1933-08,M1,SEK100,
12255,1933-08,M1,TRY100,
12256,1933-08,M1,USD1,
12257,1933-08,M1,CAD1,
12258,1933-08,M1,ARS100,
12259,1933-08,M1,BRL100,
12260,1933-08,M1,MXN100,
12261,1933-08,M1,ZAR1,
12262,1933-08,M1,JPY100,
12263,1933-08,M1,AUD1,
12264,1933-08,M1,CNY100,
12265,1933-08,M1,HKD100,
12266,1933-08,M1,KRW100,
12267,1933-08,M1,MYR100,
12268,1933-08,M1,NZD1,
12269,1933-08,M1,SGD100,
12270,1933-08,M1,THB100,
12271,1933-08,M1,XDR1,
12272,1933-09,M0,EUR1,
12273,1933-09,M0,GBP1,16.242
12274,1933-09,M0,DKK100,
12275,1933-09,M0,NOK100,
12276,1933-09,M0,CZK100,
12277,1933-09,M0,HUF100,
12278,1933-09,M0,PLN100,
12279,1933-09,M0,RUB100,
12280,1933-09,M0,SEK100,
12281,1933-09,M0,TRY100,
12282,1933-09,M0,USD1,3.4789999999999996
12283,1933-09,M0,CAD1,
12284,1933-09,M0,ARS100,
12285,1933-09,M0,BRL100,
12286,1933-09,M0,MXN100,
12287,1933-09,M0,ZAR1,
12288,1933-09,M0,JPY100,
12289,1933-09,M0,AUD1,
12290,1933-09,M0,CNY100,
12291,1933-09,M0,HKD100,
12292,1933-09,M0,KRW100,
12293,1933-09,M0,MYR100,
12294,1933-09,M0,NZD1,
12295,1933-09,M0,SGD100,
12296,1933-09,M0,THB100,
12297,1933-09,M0,XDR1,
12298,1933-09,M1,EUR1,
12299,1933-09,M1,GBP1,
12300,1933-09,M1,DKK100,
12301,1933-09,M1,NOK100,
12302,1933-09,M1,CZK100,
12303,1933-09,M1,HUF100,
12304,1933-09,M1,PLN100,
12305,1933-09,M1,RUB100,
12306,1933-09,M1,SEK100,
12307,1933-09,M1,TRY100,
12308,1933-09,M1,USD1,
12309,1933-09,M1,CAD1,
12310,1933-09,M1,ARS100,
12311,1933-09,M1,BRL100,
12312,1933-09,M1,MXN100,
12313,1933-09,M1,ZAR1,
12314,1933-09,M1,JPY100,
12315,1933-09,M1,AUD1,
12316,1933-09,M1,CNY100,
12317,1933-09,M1,HKD100,
12318,1933-09,M1,KRW100,
12319,1933-09,M1,MYR100,
12320,1933-09,M1,NZD1,
12321,1933-09,M1,SGD100,
12322,1933-09,M1,THB100,
12323,1933-09,M1,XDR1,
12324,1933-10,M0,EUR1,
12325,1933-10,M0,GBP1,16.195
12326,1933-10,M0,DKK100,
12327,1933-10,M0,NOK100,
12328,1933-10,M0,CZK100,
12329,1933-10,M0,HUF100,
12330,1933-10,M0,PLN100,
12331,1933-10,M0,RUB100,
12332,1933-10,M0,SEK100,
12333,1933-10,M0,TRY100,
12334,1933-10,M0,USD1,3.463
12335,1933-10,M0,CAD1,
12336,1933-10,M0,ARS100,
12337,1933-10,M0,BRL100,
12338,1933-10,M0,MXN100,
12339,1933-10,M0,ZAR1,
12340,1933-10,M0,JPY100,
12341,1933-10,M0,AUD1,
12342,1933-10,M0,CNY100,
12343,1933-10,M0,HKD100,
12344,1933-10,M0,KRW100,
12345,1933-10,M0,MYR100,
12346,1933-10,M0,NZD1,
12347,1933-10,M0,SGD100,
12348,1933-10,M0,THB100,
12349,1933-10,M0,XDR1,
12350,1933-10,M1,EUR1,
12351,1933-10,M1,GBP1,
12352,1933-10,M1,DKK100,
12353,1933-10,M1,NOK100,
12354,1933-10,M1,CZK100,
12355,1933-10,M1,HUF100,
12356,1933-10,M1,PLN100,
12357,1933-10,M1,RUB100,
12358,1933-10,M1,SEK100,
12359,1933-10,M1,TRY100,
12360,1933-10,M1,USD1,
12361,1933-10,M1,CAD1,
12362,1933-10,M1,ARS100,
12363,1933-10,M1,BRL100,
12364,1933-10,M1,MXN100,
12365,1933-10,M1,ZAR1,
12366,1933-10,M1,JPY100,
12367,1933-10,M1,AUD1,
12368,1933-10,M1,CNY100,
12369,1933-10,M1,HKD100,
12370,1933-10,M1,KRW100,
12371,1933-10,M1,MYR100,
12372,1933-10,M1,NZD1,
12373,1933-10,M1,SGD100,
12374,1933-10,M1,THB100,
12375,1933-10,M1,XDR1,
12376,1933-11,M0,EUR1,
12377,1933-11,M0,GBP1,16.566
12378,1933-11,M0,DKK100,
12379,1933-11,M0,NOK100,
12380,1933-11,M0,CZK100,
12381,1933-11,M0,HUF100,
12382,1933-11,M0,PLN100,
12383,1933-11,M0,RUB100,
12384,1933-11,M0,SEK100,
12385,1933-11,M0,TRY100,
12386,1933-11,M0,USD1,3.225
12387,1933-11,M0,CAD1,
12388,1933-11,M0,ARS100,
12389,1933-11,M0,BRL100,
12390,1933-11,M0,MXN100,
12391,1933-11,M0,ZAR1,
12392,1933-11,M0,JPY100,
12393,1933-11,M0,AUD1,
12394,1933-11,M0,CNY100,
12395,1933-11,M0,HKD100,
12396,1933-11,M0,KRW100,
12397,1933-11,M0,MYR100,
12398,1933-11,M0,NZD1,
12399,1933-11,M0,SGD100,
12400,1933-11,M0,THB100,
12401,1933-11,M0,XDR1,
12402,1933-11,M1,EUR1,
12403,1933-11,M1,GBP1,
12404,1933-11,M1,DKK100,
12405,1933-11,M1,NOK100,
12406,1933-11,M1,CZK100,
12407,1933-11,M1,HUF100,
12408,1933-11,M1,PLN100,
12409,1933-11,M1,RUB100,
12410,1933-11,M1,SEK100,
12411,1933-11,M1,TRY100,
12412,1933-11,M1,USD1,
12413,1933-11,M1,CAD1,
12414,1933-11,M1,ARS100,
12415,1933-11,M1,BRL100,
12416,1933-11,M1,MXN100,
12417,1933-11,M1,ZAR1,
12418,1933-11,M1,JPY100,
12419,1933-11,M1,AUD1,
12420,1933-11,M1,CNY100,
12421,1933-11,M1,HKD100,
12422,1933-11,M1,KRW100,
12423,1933-11,M1,MYR100,
12424,1933-11,M1,NZD1,
12425,1933-11,M1,SGD100,
12426,1933-11,M1,THB100,
12427,1933-11,M1,XDR1,
12428,1933-12,M0,EUR1,
12429,1933-12,M0,GBP1,16.912
12430,1933-12,M0,DKK100,
12431,1933-12,M0,NOK100,
12432,1933-12,M0,CZK100,
12433,1933-12,M0,HUF100,
12434,1933-12,M0,PLN100,
12435,1933-12,M0,RUB100,
12436,1933-12,M0,SEK100,
12437,1933-12,M0,TRY100,
12438,1933-12,M0,USD1,3.295
12439,1933-12,M0,CAD1,
12440,1933-12,M0,ARS100,
12441,1933-12,M0,BRL100,
12442,1933-12,M0,MXN100,
12443,1933-12,M0,ZAR1,
12444,1933-12,M0,JPY100,
12445,1933-12,M0,AUD1,
12446,1933-12,M0,CNY100,
12447,1933-12,M0,HKD100,
12448,1933-12,M0,KRW100,
12449,1933-12,M0,MYR100,
12450,1933-12,M0,NZD1,
12451,1933-12,M0,SGD100,
12452,1933-12,M0,THB100,
12453,1933-12,M0,XDR1,
12454,1933-12,M1,EUR1,
12455,1933-12,M1,GBP1,
12456,1933-12,M1,DKK100,
12457,1933-12,M1,NOK100,
12458,1933-12,M1,CZK100,
12459,1933-12,M1,HUF100,
12460,1933-12,M1,PLN100,
12461,1933-12,M1,RUB100,
12462,1933-12,M1,SEK100,
12463,1933-12,M1,TRY100,
12464,1933-12,M1,USD1,
12465,1933-12,M1,CAD1,
12466,1933-12,M1,ARS100,
12467,1933-12,M1,BRL100,
12468,1933-12,M1,MXN100,
12469,1933-12,M1,ZAR1,
12470,1933-12,M1,JPY100,
12471,1933-12,M1,AUD1,
12472,1933-12,M1,CNY100,
12473,1933-12,M1,HKD100,
12474,1933-12,M1,KRW100,
12475,1933-12,M1,MYR100,
12476,1933-12,M1,NZD1,
12477,1933-12,M1,SGD100,
12478,1933-12,M1,THB100,
12479,1933-12,M1,XDR1,
12480,1934-01,M0,EUR1,
12481,1934-01,M0,GBP1,16.465999999999998
12482,1934-01,M0,DKK100,
12483,1934-01,M0,NOK100,
12484,1934-01,M0,CZK100,
12485,1934-01,M0,HUF100,
12486,1934-01,M0,PLN100,
12487,1934-01,M0,RUB100,
12488,1934-01,M0,SEK100,
12489,1934-01,M0,TRY100,
12490,1934-01,M0,USD1,3.252
12491,1934-01,M0,CAD1,
12492,1934-01,M0,ARS100,
12493,1934-01,M0,BRL100,
12494,1934-01,M0,MXN100,
12495,1934-01,M0,ZAR1,
12496,1934-01,M0,JPY100,
12497,1934-01,M0,AUD1,
12498,1934-01,M0,CNY100,
12499,1934-01,M0,HKD100,
12500,1934-01,M0,KRW100,
12501,1934-01,M0,MYR100,
12502,1934-01,M0,NZD1,
12503,1934-01,M0,SGD100,
12504,1934-01,M0,THB100,
12505,1934-01,M0,XDR1,
12506,1934-01,M1,EUR1,
12507,1934-01,M1,GBP1,
12508,1934-01,M1,DKK100,
12509,1934-01,M1,NOK100,
12510,1934-01,M1,CZK100,
12511,1934-01,M1,HUF100,
12512,1934-01,M1,PLN100,
12513,1934-01,M1,RUB100,
12514,1934-01,M1,SEK100,
12515,1934-01,M1,TRY100,
12516,1934-01,M1,USD1,
12517,1934-01,M1,CAD1,
12518,1934-01,M1,ARS100,
12519,1934-01,M1,BRL100,
12520,1934-01,M1,MXN100,
12521,1934-01,M1,ZAR1,
12522,1934-01,M1,JPY100,
12523,1934-01,M1,AUD1,
12524,1934-01,M1,CNY100,
12525,1934-01,M1,HKD100,
12526,1934-01,M1,KRW100,
12527,1934-01,M1,MYR100,
12528,1934-01,M1,NZD1,
12529,1934-01,M1,SGD100,
12530,1934-01,M1,THB100,
12531,1934-01,M1,XDR1,
12532,1934-02,M0,EUR1,
12533,1934-02,M0,GBP1,15.832
12534,1934-02,M0,DKK100,
12535,1934-02,M0,NOK100,
12536,1934-02,M0,CZK100,
12537,1934-02,M0,HUF100,
12538,1934-02,M0,PLN100,
12539,1934-02,M0,RUB100,
12540,1934-02,M0,SEK100,
12541,1934-02,M0,TRY100,
12542,1934-02,M0,USD1,3.1430000000000002
12543,1934-02,M0,CAD1,
12544,1934-02,M0,ARS100,
12545,1934-02,M0,BRL100,
12546,1934-02,M0,MXN100,
12547,1934-02,M0,ZAR1,
12548,1934-02,M0,JPY100,
12549,1934-02,M0,AUD1,
12550,1934-02,M0,CNY100,
12551,1934-02,M0,HKD100,
12552,1934-02,M0,KRW100,
12553,1934-02,M0,MYR100,
12554,1934-02,M0,NZD1,
12555,1934-02,M0,SGD100,
12556,1934-02,M0,THB100,
12557,1934-02,M0,XDR1,
12558,1934-02,M1,EUR1,
12559,1934-02,M1,GBP1,
12560,1934-02,M1,DKK100,
12561,1934-02,M1,NOK100,
12562,1934-02,M1,CZK100,
12563,1934-02,M1,HUF100,
12564,1934-02,M1,PLN100,
12565,1934-02,M1,RUB100,
12566,1934-02,M1,SEK100,
12567,1934-02,M1,TRY100,
12568,1934-02,M1,USD1,
12569,1934-02,M1,CAD1,
12570,1934-02,M1,ARS100,
12571,1934-02,M1,BRL100,
12572,1934-02,M1,MXN100,
12573,1934-02,M1,ZAR1,
12574,1934-02,M1,JPY100,
12575,1934-02,M1,AUD1,
12576,1934-02,M1,CNY100,
12577,1934-02,M1,HKD100,
12578,1934-02,M1,KRW100,
12579,1934-02,M1,MYR100,
12580,1934-02,M1,NZD1,
12581,1934-02,M1,SGD100,
12582,1934-02,M1,THB100,
12583,1934-02,M1,XDR1,
12584,1934-03,M0,EUR1,
12585,1934-03,M0,GBP1,15.754000000000001
12586,1934-03,M0,DKK100,
12587,1934-03,M0,NOK100,
12588,1934-03,M0,CZK100,
12589,1934-03,M0,HUF100,
12590,1934-03,M0,PLN100,
12591,1934-03,M0,RUB100,
12592,1934-03,M0,SEK100,
12593,1934-03,M0,TRY100,
12594,1934-03,M0,USD1,3.095
12595,1934-03,M0,CAD1,
12596,1934-03,M0,ARS100,
12597,1934-03,M0,BRL100,
12598,1934-03,M0,MXN100,
12599,1934-03,M0,ZAR1,
12600,1934-03,M0,JPY100,
12601,1934-03,M0,AUD1,
12602,1934-03,M0,CNY100,
12603,1934-03,M0,HKD100,
12604,1934-03,M0,KRW100,
12605,1934-03,M0,MYR100,
12606,1934-03,M0,NZD1,
12607,1934-03,M0,SGD100,
12608,1934-03,M0,THB100,
12609,1934-03,M0,XDR1,
12610,1934-03,M1,EUR1,
12611,1934-03,M1,GBP1,
12612,1934-03,M1,DKK100,
12613,1934-03,M1,NOK100,
12614,1934-03,M1,CZK100,
12615,1934-03,M1,HUF100,
12616,1934-03,M1,PLN100,
12617,1934-03,M1,RUB100,
12618,1934-03,M1,SEK100,
12619,1934-03,M1,TRY100,
12620,1934-03,M1,USD1,
12621,1934-03,M1,CAD1,
12622,1934-03,M1,ARS100,
12623,1934-03,M1,BRL100,
12624,1934-03,M1,MXN100,
12625,1934-03,M1,ZAR1,
12626,1934-03,M1,JPY100,
12627,1934-03,M1,AUD1,
12628,1934-03,M1,CNY100,
12629,1934-03,M1,HKD100,
12630,1934-03,M1,KRW100,
12631,1934-03,M1,MYR100,
12632,1934-03,M1,NZD1,
12633,1934-03,M1,SGD100,
12634,1934-03,M1,THB100,
12635,1934-03,M1,XDR1,
12636,1934-04,M0,EUR1,
12637,1934-04,M0,GBP1,15.870999999999999
12638,1934-04,M0,DKK100,
12639,1934-04,M0,NOK100,
12640,1934-04,M0,CZK100,
12641,1934-04,M0,HUF100,
12642,1934-04,M0,PLN100,
12643,1934-04,M0,RUB100,
12644,1934-04,M0,SEK100,
12645,1934-04,M0,TRY100,
12646,1934-04,M0,USD1,3.0780000000000003
12647,1934-04,M0,CAD1,
12648,1934-04,M0,ARS100,
12649,1934-04,M0,BRL100,
12650,1934-04,M0,MXN100,
12651,1934-04,M0,ZAR1,
12652,1934-04,M0,JPY100,
12653,1934-04,M0,AUD1,
12654,1934-04,M0,CNY100,
12655,1934-04,M0,HKD100,
12656,1934-04,M0,KRW100,
12657,1934-04,M0,MYR100,
12658,1934-04,M0,NZD1,
12659,1934-04,M0,SGD100,
12660,1934-04,M0,THB100,
12661,1934-04,M0,XDR1,
12662,1934-04,M1,EUR1,
12663,1934-04,M1,GBP1,
12664,1934-04,M1,DKK100,
12665,1934-04,M1,NOK100,
12666,1934-04,M1,CZK100,
12667,1934-04,M1,HUF100,
12668,1934-04,M1,PLN100,
12669,1934-04,M1,RUB100,
12670,1934-04,M1,SEK100,
12671,1934-04,M1,TRY100,
12672,1934-04,M1,USD1,
12673,1934-04,M1,CAD1,
12674,1934-04,M1,ARS100,
12675,1934-04,M1,BRL100,
12676,1934-04,M1,MXN100,
12677,1934-04,M1,ZAR1,
12678,1934-04,M1,JPY100,
12679,1934-04,M1,AUD1,
12680,1934-04,M1,CNY100,
12681,1934-04,M1,HKD100,
12682,1934-04,M1,KRW100,
12683,1934-04,M1,MYR100,
12684,1934-04,M1,NZD1,
12685,1934-04,M1,SGD100,
12686,1934-04,M1,THB100,
12687,1934-04,M1,XDR1,
12688,1934-05,M0,EUR1,
12689,1934-05,M0,GBP1,15.687000000000001
12690,1934-05,M0,DKK100,
12691,1934-05,M0,NOK100,
12692,1934-05,M0,CZK100,
12693,1934-05,M0,HUF100,
12694,1934-05,M0,PLN100,
12695,1934-05,M0,RUB100,
12696,1934-05,M0,SEK100,
12697,1934-05,M0,TRY100,
12698,1934-05,M0,USD1,3.071
12699,1934-05,M0,CAD1,
12700,1934-05,M0,ARS100,
12701,1934-05,M0,BRL100,
12702,1934-05,M0,MXN100,
12703,1934-05,M0,ZAR1,
12704,1934-05,M0,JPY100,
12705,1934-05,M0,AUD1,
12706,1934-05,M0,CNY100,
12707,1934-05,M0,HKD100,
12708,1934-05,M0,KRW100,
12709,1934-05,M0,MYR100,
12710,1934-05,M0,NZD1,
12711,1934-05,M0,SGD100,
12712,1934-05,M0,THB100,
12713,1934-05,M0,XDR1,
12714,1934-05,M1,EUR1,
12715,1934-05,M1,GBP1,
12716,1934-05,M1,DKK100,
12717,1934-05,M1,NOK100,
12718,1934-05,M1,CZK100,
12719,1934-05,M1,HUF100,
12720,1934-05,M1,PLN100,
12721,1934-05,M1,RUB100,
12722,1934-05,M1,SEK100,
12723,1934-05,M1,TRY100,
12724,1934-05,M1,USD1,
12725,1934-05,M1,CAD1,
12726,1934-05,M1,ARS100,
12727,1934-05,M1,BRL100,
12728,1934-05,M1,MXN100,
12729,1934-05,M1,ZAR1,
12730,1934-05,M1,JPY100,
12731,1934-05,M1,AUD1,
12732,1934-05,M1,CNY100,
12733,1934-05,M1,HKD100,
