"","Date","D0","D1","D2","Value","timeID"
"4574","1997-07","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - nominal",5.7,1997.5
"4575","1997-07","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - real",1,1997.5
"4576","1997-07","Einfuhr","Fahrzeuge","Wert in Millionen Franken",1041.523,1997.5
"4577","1997-07","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - nominal",4.5,1997.5
"4578","1997-07","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - real",-0.1,1997.5
"4579","1997-07","Ausfuhr","Total","Wert in Millionen Franken",9307.987,1997.5
"4580","1997-07","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",11.4,1997.5
"4581","1997-07","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",8.6,1997.5
"4582","1997-07","Ausfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",2781.632,1997.5
"4583","1997-07","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",9.4,1997.5
"4584","1997-07","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",6.8,1997.5
"4585","1997-07","Ausfuhr","Chemikalien","Wert in Millionen Franken",2601.888,1997.5
"4586","1997-07","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",11.1,1997.5
"4587","1997-07","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",8.4,1997.5
"4588","1997-07","Ausfuhr","Metalle","Wert in Millionen Franken",801.774,1997.5
"4589","1997-07","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - nominal",9.9,1997.5
"4590","1997-07","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - real",8.3,1997.5
"4591","1997-07","Ausfuhr","Uhren","Wert in Millionen Franken",758.133,1997.5
"4592","1997-07","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - nominal",18.5,1997.5
"4593","1997-07","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - real",4.2,1997.5
"4594","1997-07","Ausfuhr","Praezisionsinstrumente","Wert in Millionen Franken",521.197,1997.5
"4595","1997-07","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - nominal",17.2,1997.5
"4596","1997-07","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - real",14.7,1997.5
"4597","1997-07","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",359.791,1997.5
"4598","1997-07","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",9.4,1997.5
"4599","1997-07","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",4.4,1997.5
"4600","1997-07","Handelsbilanzsaldo","Total","Wert in Millionen Franken",67.639,1997.5
"4601","1997-08","Einfuhr","Total","Wert in Millionen Franken",7347.461,1997.58333333333
"4602","1997-08","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",18.6,1997.58333333333
"4603","1997-08","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",10.8,1997.58333333333
"4604","1997-08","Einfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",1616.057,1997.58333333333
"4605","1997-08","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",16,1997.58333333333
"4606","1997-08","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",8.9,1997.58333333333
"4607","1997-08","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",416.088,1997.58333333333
"4608","1997-08","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",10.6,1997.58333333333
"4609","1997-08","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",5,1997.58333333333
"4610","1997-08","Einfuhr","Chemikalien","Wert in Millionen Franken",1290.439,1997.58333333333
"4611","1997-08","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",37,1997.58333333333
"4612","1997-08","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",18.9,1997.58333333333
"4613","1997-08","Einfuhr","Textilien, Bekleidung, Schuhe","Wert in Millionen Franken",688.334,1997.58333333333
"4614","1997-08","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - nominal",5.5,1997.58333333333
"4615","1997-08","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - real",-0.6,1997.58333333333
"4616","1997-08","Einfuhr","Fahrzeuge","Wert in Millionen Franken",834.824,1997.58333333333
"4617","1997-08","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - nominal",46.6,1997.58333333333
"4618","1997-08","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - real",44.3,1997.58333333333
"4619","1997-08","Ausfuhr","Total","Wert in Millionen Franken",7015.526,1997.58333333333
"4620","1997-08","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",11.8,1997.58333333333
"4621","1997-08","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",7.4,1997.58333333333
"4622","1997-08","Ausfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",2139.461,1997.58333333333
"4623","1997-08","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",13.5,1997.58333333333
"4624","1997-08","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",8.9,1997.58333333333
"4625","1997-08","Ausfuhr","Chemikalien","Wert in Millionen Franken",2011.32,1997.58333333333
"4626","1997-08","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",9,1997.58333333333
"4627","1997-08","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",7.4,1997.58333333333
"4628","1997-08","Ausfuhr","Metalle","Wert in Millionen Franken",568.251,1997.58333333333
"4629","1997-08","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - nominal",8.5,1997.58333333333
"4630","1997-08","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - real",6.1,1997.58333333333
"4631","1997-08","Ausfuhr","Uhren","Wert in Millionen Franken",511.579,1997.58333333333
"4632","1997-08","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - nominal",6.9,1997.58333333333
"4633","1997-08","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - real",-13.5,1997.58333333333
"4634","1997-08","Ausfuhr","Praezisionsinstrumente","Wert in Millionen Franken",395.655,1997.58333333333
"4635","1997-08","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - nominal",17.4,1997.58333333333
"4636","1997-08","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - real",16.8,1997.58333333333
"4637","1997-08","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",216.803,1997.58333333333
"4638","1997-08","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",1.4,1997.58333333333
"4639","1997-08","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",3.9,1997.58333333333
"4640","1997-08","Handelsbilanzsaldo","Total","Wert in Millionen Franken",-331.935,1997.58333333333
"4641","1997-09","Einfuhr","Total","Wert in Millionen Franken",8933.08,1997.66666666667
"4642","1997-09","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",15.4,1997.66666666667
"4643","1997-09","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",10.4,1997.66666666667
"4644","1997-09","Einfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",1963.528,1997.66666666667
"4645","1997-09","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",15.4,1997.66666666667
"4646","1997-09","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",12.2,1997.66666666667
"4647","1997-09","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",675.501,1997.66666666667
"4648","1997-09","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",31.7,1997.66666666667
"4649","1997-09","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",28.2,1997.66666666667
"4650","1997-09","Einfuhr","Chemikalien","Wert in Millionen Franken",1404.38,1997.66666666667
"4651","1997-09","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",31.4,1997.66666666667
"4652","1997-09","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",19.7,1997.66666666667
"4653","1997-09","Einfuhr","Textilien, Bekleidung, Schuhe","Wert in Millionen Franken",831.805,1997.66666666667
"4654","1997-09","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - nominal",11.4,1997.66666666667
"4655","1997-09","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - real",5,1997.66666666667
"4656","1997-09","Einfuhr","Fahrzeuge","Wert in Millionen Franken",896.912,1997.66666666667
"4657","1997-09","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - nominal",-0.3,1997.66666666667
"4658","1997-09","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - real",-1.3,1997.66666666667
"4659","1997-09","Ausfuhr","Total","Wert in Millionen Franken",9367.182,1997.66666666667
"4660","1997-09","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",17.7,1997.66666666667
"4661","1997-09","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",12.7,1997.66666666667
"4662","1997-09","Ausfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",2838.954,1997.66666666667
"4663","1997-09","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",19,1997.66666666667
"4664","1997-09","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",15.8,1997.66666666667
"4665","1997-09","Ausfuhr","Chemikalien","Wert in Millionen Franken",2467.638,1997.66666666667
"4666","1997-09","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",17.4,1997.66666666667
"4667","1997-09","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",8.3,1997.66666666667
"4668","1997-09","Ausfuhr","Metalle","Wert in Millionen Franken",834.764,1997.66666666667
"4669","1997-09","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - nominal",20.7,1997.66666666667
"4670","1997-09","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - real",18.6,1997.66666666667
"4671","1997-09","Ausfuhr","Uhren","Wert in Millionen Franken",759.282,1997.66666666667
"4672","1997-09","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - nominal",17.6,1997.66666666667
"4673","1997-09","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - real",11.1,1997.66666666667
"4674","1997-09","Ausfuhr","Praezisionsinstrumente","Wert in Millionen Franken",504.107,1997.66666666667
"4675","1997-09","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - nominal",14.9,1997.66666666667
"4676","1997-09","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - real",9.9,1997.66666666667
"4677","1997-09","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",382.248,1997.66666666667
"4678","1997-09","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",10.8,1997.66666666667
"4679","1997-09","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",9.1,1997.66666666667
"4680","1997-09","Handelsbilanzsaldo","Total","Wert in Millionen Franken",434.102,1997.66666666667
"4681","1997-10","Einfuhr","Total","Wert in Millionen Franken",9618.587,1997.75
"4682","1997-10","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",13.6,1997.75
"4683","1997-10","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",8.7,1997.75
"4684","1997-10","Einfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",2109.143,1997.75
"4685","1997-10","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",11.5,1997.75
"4686","1997-10","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",8.9,1997.75
"4687","1997-10","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",629.64,1997.75
"4688","1997-10","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",12.2,1997.75
"4689","1997-10","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",2.1,1997.75
"4690","1997-10","Einfuhr","Chemikalien","Wert in Millionen Franken",1694.059,1997.75
"4691","1997-10","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",31.6,1997.75
"4692","1997-10","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",11.7,1997.75
"4693","1997-10","Einfuhr","Textilien, Bekleidung, Schuhe","Wert in Millionen Franken",724.999,1997.75
"4694","1997-10","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - nominal",9.5,1997.75
"4695","1997-10","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - real",3.7,1997.75
"4696","1997-10","Einfuhr","Fahrzeuge","Wert in Millionen Franken",1043.909,1997.75
"4697","1997-10","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - nominal",7.6,1997.75
"4698","1997-10","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - real",17.3,1997.75
"4699","1997-10","Ausfuhr","Total","Wert in Millionen Franken",10210.748,1997.75
"4700","1997-10","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",16.2,1997.75
"4701","1997-10","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",15.6,1997.75
"4702","1997-10","Ausfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",2997.947,1997.75
"4703","1997-10","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",7.9,1997.75
"4704","1997-10","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",9.7,1997.75
"4705","1997-10","Ausfuhr","Chemikalien","Wert in Millionen Franken",2800.182,1997.75
"4706","1997-10","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",23.1,1997.75
"4707","1997-10","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",20.9,1997.75
"4708","1997-10","Ausfuhr","Metalle","Wert in Millionen Franken",896.953,1997.75
"4709","1997-10","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - nominal",17.7,1997.75
"4710","1997-10","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - real",17.7,1997.75
"4711","1997-10","Ausfuhr","Uhren","Wert in Millionen Franken",864.584,1997.75
"4712","1997-10","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - nominal",16.6,1997.75
"4713","1997-10","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - real",8.2,1997.75
"4714","1997-10","Ausfuhr","Praezisionsinstrumente","Wert in Millionen Franken",557.835,1997.75
"4715","1997-10","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - nominal",12.9,1997.75
"4716","1997-10","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - real",13.7,1997.75
"4717","1997-10","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",390.666,1997.75
"4718","1997-10","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",9.6,1997.75
"4719","1997-10","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",8.8,1997.75
"4720","1997-10","Handelsbilanzsaldo","Total","Wert in Millionen Franken",592.161,1997.75
"4721","1997-11","Einfuhr","Total","Wert in Millionen Franken",8393.104,1997.83333333333
"4722","1997-11","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",9.1,1997.83333333333
"4723","1997-11","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",7.4,1997.83333333333
"4724","1997-11","Einfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",1973.304,1997.83333333333
"4725","1997-11","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",13,1997.83333333333
"4726","1997-11","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",11.8,1997.83333333333
"4727","1997-11","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",626.411,1997.83333333333
"4728","1997-11","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",31.2,1997.83333333333
"4729","1997-11","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",25.3,1997.83333333333
"4730","1997-11","Einfuhr","Chemikalien","Wert in Millionen Franken",1343.91,1997.83333333333
"4731","1997-11","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",14.6,1997.83333333333
"4732","1997-11","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",12.1,1997.83333333333
"4733","1997-11","Einfuhr","Textilien, Bekleidung, Schuhe","Wert in Millionen Franken",572.439,1997.83333333333
"4734","1997-11","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - nominal",7,1997.83333333333
"4735","1997-11","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - real",2.6,1997.83333333333
"4736","1997-11","Einfuhr","Fahrzeuge","Wert in Millionen Franken",835.748,1997.83333333333
"4737","1997-11","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - nominal",-5.3,1997.83333333333
"4738","1997-11","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - real",-3.5,1997.83333333333
"4739","1997-11","Ausfuhr","Total","Wert in Millionen Franken",9477.643,1997.83333333333
"4740","1997-11","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",10.6,1997.83333333333
"4741","1997-11","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",6.8,1997.83333333333
