"CubeId";"ausshawarm"
"PublishingDate";"2017-09-21 09:00"

"Date";"D0";"D1";"D2";"Value"
"2002-03";"A";"TBS1";"N";"0"
"2002-03";"A";"TBS1";"R";"-2.6"
"2002-03";"H";"T";"WMF";"367.886"
"2002-04";"E";"T";"WMF";"12013.043"
"2002-04";"E";"T";"N";"7.6"
"2002-04";"E";"T";"R";"11.5"
"2002-04";"E";"MAE";"WMF";"2288.423"
"2002-04";"E";"MAE";"N";"-9.4"
"2002-04";"E";"MAE";"R";"-3.4"
"2002-04";"E";"PUB";"WMF";"936.627"
"2002-04";"E";"PUB";"N";"37.4"
"2002-04";"E";"PUB";"R";"49.3"
"2002-04";"E";"C";"WMF";"3006.951"
"2002-04";"E";"C";"N";"25.9"
"2002-04";"E";"C";"R";"22.3"
"2002-04";"E";"TBS0";"WMF";"664.101"
"2002-04";"E";"TBS0";"N";"3.3"
"2002-04";"E";"TBS0";"R";"5.6"
"2002-04";"E";"F";"WMF";"1338.678"
"2002-04";"E";"F";"N";"5.6"
"2002-04";"E";"F";"R";"7.8"
"2002-04";"A";"T";"WMF";"11837.91"
"2002-04";"A";"T";"N";"11.8"
"2002-04";"A";"T";"R";"11.7"
"2002-04";"A";"MAE";"WMF";"2689.552"
"2002-04";"A";"MAE";"N";"-7.4"
"2002-04";"A";"MAE";"R";"-6.3"
"2002-04";"A";"C";"WMF";"4247.07"
"2002-04";"A";"C";"N";"23"
"2002-04";"A";"C";"R";"16.6"
"2002-04";"A";"M";"WMF";"858.726"
"2002-04";"A";"M";"N";"-1.2"
"2002-04";"A";"M";"R";"2.9"
"2002-04";"A";"U";"WMF";"790.557"
"2002-04";"A";"U";"N";"-0.3"
"2002-04";"A";"U";"R";"0"
"2002-04";"A";"P";"WMF";"760.005"
"2002-04";"A";"P";"N";"13"
"2002-04";"A";"P";"R";"11.4"
"2002-04";"A";"TBS1";"WMF";"328.67"
"2002-04";"A";"TBS1";"N";"9.5"
"2002-04";"A";"TBS1";"R";"9.4"
"2002-04";"H";"T";"WMF";"-175.133"
"2002-05";"E";"T";"WMF";"10741.042"
"2002-05";"E";"T";"N";"-6.3"
"2002-05";"E";"T";"R";"-2.9"
"2002-05";"E";"MAE";"WMF";"2110.413"
"2002-05";"E";"MAE";"N";"-17.5"
"2002-05";"E";"MAE";"R";"-12.2"
"2002-05";"E";"PUB";"WMF";"1001.13"
"2002-05";"E";"PUB";"N";"42.2"
"2002-05";"E";"PUB";"R";"48.2"
"2002-05";"E";"C";"WMF";"2152.623"
"2002-05";"E";"C";"N";"-1.8"
"2002-05";"E";"C";"R";"-3.8"
"2002-05";"E";"TBS0";"WMF";"568.475"
"2002-05";"E";"TBS0";"N";"-10.2"
"2002-05";"E";"TBS0";"R";"-7.5"
"2002-05";"E";"F";"WMF";"1325.789"
"2002-05";"E";"F";"N";"-4.1"
"2002-05";"E";"F";"R";"-5.9"
"2002-05";"A";"T";"WMF";"11623.68"
"2002-05";"A";"T";"N";"-2"
"2002-05";"A";"T";"R";"-0.4"
"2002-05";"A";"MAE";"WMF";"2726.171"
"2002-05";"A";"MAE";"N";"-13.9"
"2002-05";"A";"MAE";"R";"-12.2"
"2002-05";"A";"C";"WMF";"3930.391"
"2002-05";"A";"C";"N";"1.3"
"2002-05";"A";"C";"R";"-0.9"
"2002-05";"A";"M";"WMF";"852.154"
"2002-05";"A";"M";"N";"-9.7"
"2002-05";"A";"M";"R";"-8.9"
"2002-05";"A";"U";"WMF";"893.745"
"2002-05";"A";"U";"N";"-1.4"
"2002-05";"A";"U";"R";"5.6"
"2002-05";"A";"P";"WMF";"742.351"
"2002-05";"A";"P";"N";"-0.8"
"2002-05";"A";"P";"R";"0.5"
"2002-05";"A";"TBS1";"WMF";"322.989"
"2002-05";"A";"TBS1";"N";"2.3"
"2002-05";"A";"TBS1";"R";"4.9"
"2002-05";"H";"T";"WMF";"882.638"
"2002-06";"E";"T";"WMF";"10812.352"
"2002-06";"E";"T";"N";"-1"
"2002-06";"E";"T";"R";"3.2"
"2002-06";"E";"MAE";"WMF";"2156.633"
"2002-06";"E";"MAE";"N";"-12.3"
"2002-06";"E";"MAE";"R";"-7.4"
"2002-06";"E";"PUB";"WMF";"943.948"
"2002-06";"E";"PUB";"N";"31.7"
"2002-06";"E";"PUB";"R";"39.7"
"2002-06";"E";"C";"WMF";"2530.931"
"2002-06";"E";"C";"N";"14.3"
"2002-06";"E";"C";"R";"14.1"
"2002-06";"E";"TBS0";"WMF";"618.516"
"2002-06";"E";"TBS0";"N";"-6.8"
"2002-06";"E";"TBS0";"R";"-3.7"
"2002-06";"E";"F";"WMF";"1169.356"
"2002-06";"E";"F";"N";"-10.3"
"2002-06";"E";"F";"R";"-12.4"
"2002-06";"A";"T";"WMF";"11622.45"
"2002-06";"A";"T";"N";"3"
"2002-06";"A";"T";"R";"4.4"
"2002-06";"A";"MAE";"WMF";"2687.8"
"2002-06";"A";"MAE";"N";"-12.8"
"2002-06";"A";"MAE";"R";"-11.8"
"2002-06";"A";"C";"WMF";"3901.663"
"2002-06";"A";"C";"N";"9.1"
"2002-06";"A";"C";"R";"9"
"2002-06";"A";"M";"WMF";"838.819"
"2002-06";"A";"M";"N";"-8.6"
"2002-06";"A";"M";"R";"-3.6"
"2002-06";"A";"U";"WMF";"898.551"
"2002-06";"A";"U";"N";"-1.8"
"2002-06";"A";"U";"R";"-4.3"
"2002-06";"A";"P";"WMF";"724.302"
"2002-06";"A";"P";"N";"0.1"
"2002-06";"A";"P";"R";"-3.3"
"2002-06";"A";"TBS1";"WMF";"335.108"
"2002-06";"A";"TBS1";"N";"-0.4"
"2002-06";"A";"TBS1";"R";"-0.3"
"2002-06";"H";"T";"WMF";"810.098"
"2002-07";"E";"T";"WMF";"11602.739"
"2002-07";"E";"T";"N";"1.6"
"2002-07";"E";"T";"R";"8.2"
"2002-07";"E";"MAE";"WMF";"2291.027"
"2002-07";"E";"MAE";"N";"-8.7"
"2002-07";"E";"MAE";"R";"-1.6"
"2002-07";"E";"PUB";"WMF";"930.021"
"2002-07";"E";"PUB";"N";"29.1"
"2002-07";"E";"PUB";"R";"38.7"
"2002-07";"E";"C";"WMF";"2605.692"
"2002-07";"E";"C";"N";"10"
"2002-07";"E";"C";"R";"9.9"
"2002-07";"E";"TBS0";"WMF";"907.721"
"2002-07";"E";"TBS0";"N";"-4.1"
"2002-07";"E";"TBS0";"R";"-1"
"2002-07";"E";"F";"WMF";"1283.237"
"2002-07";"E";"F";"N";"6.4"
"2002-07";"E";"F";"R";"19"
"2002-07";"A";"T";"WMF";"12117.755"
"2002-07";"A";"T";"N";"6"
"2002-07";"A";"T";"R";"11.5"
"2002-07";"A";"MAE";"WMF";"2862.845"
"2002-07";"A";"MAE";"N";"-7.9"
"2002-07";"A";"MAE";"R";"-6.7"
"2002-07";"A";"C";"WMF";"3942.881"
"2002-07";"A";"C";"N";"8.6"
"2002-07";"A";"C";"R";"16.2"
"2002-07";"A";"M";"WMF";"882.494"
"2002-07";"A";"M";"N";"-4.5"
"2002-07";"A";"M";"R";"0.2"
"2002-07";"A";"U";"WMF";"982.868"
"2002-07";"A";"U";"N";"0.4"
"2002-07";"A";"U";"R";"5.2"
"2002-07";"A";"P";"WMF";"788.732"
"2002-07";"A";"P";"N";"14.8"
"2002-07";"A";"P";"R";"15.1"
"2002-07";"A";"TBS1";"WMF";"399.17"
"2002-07";"A";"TBS1";"N";"6.5"
"2002-07";"A";"TBS1";"R";"6.9"
"2002-07";"H";"T";"WMF";"515.016"
"2002-08";"E";"T";"WMF";"8935.824"
"2002-08";"E";"T";"N";"-9.4"
"2002-08";"E";"T";"R";"-5.8"
"2002-08";"E";"MAE";"WMF";"1855.047"
"2002-08";"E";"MAE";"N";"-13.2"
"2002-08";"E";"MAE";"R";"-10.1"
"2002-08";"E";"PUB";"WMF";"571.562"
"2002-08";"E";"PUB";"N";"-2.3"
"2002-08";"E";"PUB";"R";"5.6"
"2002-08";"E";"C";"WMF";"1911.482"
"2002-08";"E";"C";"N";"-11.7"
"2002-08";"E";"C";"R";"-16.8"
"2002-08";"E";"TBS0";"WMF";"768.462"
"2002-08";"E";"TBS0";"N";"-8.4"
"2002-08";"E";"TBS0";"R";"-2.7"
"2002-08";"E";"F";"WMF";"808.132"
"2002-08";"E";"F";"N";"-11.9"
"2002-08";"E";"F";"R";"-4.8"
"2002-08";"A";"T";"WMF";"9456.332"
"2002-08";"A";"T";"N";"-1"
"2002-08";"A";"T";"R";"0.2"
"2002-08";"A";"MAE";"WMF";"2172.374"
"2002-08";"A";"MAE";"N";"-16.8"
"2002-08";"A";"MAE";"R";"-16.6"
"2002-08";"A";"C";"WMF";"3408.623"
"2002-08";"A";"C";"N";"8.4"
"2002-08";"A";"C";"R";"3.2"
"2002-08";"A";"M";"WMF";"638.709"
"2002-08";"A";"M";"N";"-10.5"
"2002-08";"A";"M";"R";"-8.5"
"2002-08";"A";"U";"WMF";"670.653"
"2002-08";"A";"U";"N";"-6.7"
"2002-08";"A";"U";"R";"0.6"
"2002-08";"A";"P";"WMF";"570.1"
"2002-08";"A";"P";"N";"-7.8"
"2002-08";"A";"P";"R";"-5.2"
"2002-08";"A";"TBS1";"WMF";"249.11"
"2002-08";"A";"TBS1";"N";"-3.1"
"2002-08";"A";"TBS1";"R";"-2"
"2002-08";"H";"T";"WMF";"520.508"
"2002-09";"E";"T";"WMF";"10300.621"
"2002-09";"E";"T";"N";"3.3"
"2002-09";"E";"T";"R";"5.7"
"2002-09";"E";"MAE";"WMF";"2129.649"
"2002-09";"E";"MAE";"N";"-2"
"2002-09";"E";"MAE";"R";"1.6"
"2002-09";"E";"PUB";"WMF";"714.628"
"2002-09";"E";"PUB";"N";"13.5"
"2002-09";"E";"PUB";"R";"20.2"
"2002-09";"E";"C";"WMF";"2135.778"
"2002-09";"E";"C";"N";"11.5"
"2002-09";"E";"C";"R";"6.7"
"2002-09";"E";"TBS0";"WMF";"827.716"
"2002-09";"E";"TBS0";"N";"1.2"
"2002-09";"E";"TBS0";"R";"4.8"
"2002-09";"E";"F";"WMF";"1003.214"
"2002-09";"E";"F";"N";"1.4"
"2002-09";"E";"F";"R";"2.4"
"2002-09";"A";"T";"WMF";"11536.612"
"2002-09";"A";"T";"N";"11.3"
"2002-09";"A";"T";"R";"14.4"
"2002-09";"A";"MAE";"WMF";"2702.096"
"2002-09";"A";"MAE";"N";"-3.2"
"2002-09";"A";"MAE";"R";"-2.2"
"2002-09";"A";"C";"WMF";"3726.808"
"2002-09";"A";"C";"N";"15.6"
"2002-09";"A";"C";"R";"15.9"
"2002-09";"A";"M";"WMF";"848.326"
"2002-09";"A";"M";"N";"1.1"
"2002-09";"A";"M";"R";"4.6"
"2002-09";"A";"U";"WMF";"877.403"
"2002-09";"A";"U";"N";"4.9"
"2002-09";"A";"U";"R";"13.9"
"2002-09";"A";"P";"WMF";"781.786"
"2002-09";"A";"P";"N";"18.6"
"2002-09";"A";"P";"R";"17.5"
"2002-09";"A";"TBS1";"WMF";"366.559"
"2002-09";"A";"TBS1";"N";"3"
"2002-09";"A";"TBS1";"R";"3.1"
"2002-09";"H";"T";"WMF";"1235.991"
"2002-10";"E";"T";"WMF";"11565.826"
"2002-10";"E";"T";"N";"-1.6"
"2002-10";"E";"T";"R";"-0.1"
"2002-10";"E";"MAE";"WMF";"2407.472"
"2002-10";"E";"MAE";"N";"-5.1"
"2002-10";"E";"MAE";"R";"0"
"2002-10";"E";"PUB";"WMF";"942.381"
"2002-10";"E";"PUB";"N";"22.7"
"2002-10";"E";"PUB";"R";"22.6"
"2002-10";"E";"C";"WMF";"2415.454"
"2002-10";"E";"C";"N";"-9"
"2002-10";"E";"C";"R";"-9.4"
"2002-10";"E";"TBS0";"WMF";"701.602"
"2002-10";"E";"TBS0";"N";"-2.7"
"2002-10";"E";"TBS0";"R";"-0.6"
"2002-10";"E";"F";"WMF";"1226.645"
"2002-10";"E";"F";"N";"1.9"
"2002-10";"E";"F";"R";"-0.8"
"2002-10";"A";"T";"WMF";"12558.363"
"2002-10";"A";"T";"N";"3.9"
"2002-10";"A";"T";"R";"7"
"2002-10";"A";"MAE";"WMF";"3046.3"
"2002-10";"A";"MAE";"N";"-2.1"
"2002-10";"A";"MAE";"R";"0.9"
"2002-10";"A";"C";"WMF";"4017.765"
"2002-10";"A";"C";"N";"3.8"
"2002-10";"A";"C";"R";"5.6"
"2002-10";"A";"M";"WMF";"920.748"
"2002-10";"A";"M";"N";"0.8"
"2002-10";"A";"M";"R";"5.3"
"2002-10";"A";"U";"WMF";"1143.791"
"2002-10";"A";"U";"N";"0.4"
"2002-10";"A";"U";"R";"3.6"
"2002-10";"A";"P";"WMF";"878.975"
"2002-10";"A";"P";"N";"12.1"
"2002-10";"A";"P";"R";"17"
"2002-10";"A";"TBS1";"WMF";"363.071"
"2002-10";"A";"TBS1";"N";"5.6"
"2002-10";"A";"TBS1";"R";"6.8"
"2002-10";"H";"T";"WMF";"992.537"
"2002-11";"E";"T";"WMF";"10449.663"
"2002-11";"E";"T";"N";"-1.4"
"2002-11";"E";"T";"R";"1.9"
"2002-11";"E";"MAE";"WMF";"2350.034"
"2002-11";"E";"MAE";"N";"-5.2"
"2002-11";"E";"MAE";"R";"-0.9"
"2002-11";"E";"PUB";"WMF";"758.482"
"2002-11";"E";"PUB";"N";"15.3"
"2002-11";"E";"PUB";"R";"20.7"
"2002-11";"E";"C";"WMF";"2217.367"
"2002-11";"E";"C";"N";"-4.9"
"2002-11";"E";"C";"R";"-0.7"
"2002-11";"E";"TBS0";"WMF";"588.224"
"2002-11";"E";"TBS0";"N";"-1.6"
"2002-11";"E";"TBS0";"R";"-0.2"
"2002-11";"E";"F";"WMF";"1034.246"
"2002-11";"E";"F";"N";"-8.1"
"2002-11";"E";"F";"R";"-5.7"
"2002-11";"A";"T";"WMF";"11652.938"
"2002-11";"A";"T";"N";"1.3"
"2002-11";"A";"T";"R";"6.3"
"2002-11";"A";"MAE";"WMF";"2809.526"
"2002-11";"A";"MAE";"N";"-11.1"
"2002-11";"A";"MAE";"R";"-6"
"2002-11";"A";"C";"WMF";"3410.331"
"2002-11";"A";"C";"N";"0.2"
"2002-11";"A";"C";"R";"9"
"2002-11";"A";"M";"WMF";"866.872"
"2002-11";"A";"M";"N";"0"
"2002-11";"A";"M";"R";"1.4"
"2002-11";"A";"U";"WMF";"1165.132"
"2002-11";"A";"U";"N";"7.3"
"2002-11";"A";"U";"R";"7.3"
"2002-11";"A";"P";"WMF";"842.363"
"2002-11";"A";"P";"N";"9"
"2002-11";"A";"P";"R";"11.4"
"2002-11";"A";"TBS1";"WMF";"340.865"
"2002-11";"A";"TBS1";"N";"1.2"
"2002-11";"A";"TBS1";"R";"-2.1"
"2002-11";"H";"T";"WMF";"1203.275"
"2002-12";"E";"T";"WMF";"9342.067"
"2002-12";"E";"T";"N";"5.6"
"2002-12";"E";"T";"R";"8.8"
"2002-12";"E";"MAE";"WMF";"2094.343"
"2002-12";"E";"MAE";"N";"-0.5"
"2002-12";"E";"MAE";"R";"5"
"2002-12";"E";"PUB";"WMF";"765.463"
"2002-12";"E";"PUB";"N";"34.9"
"2002-12";"E";"PUB";"R";"38.3"
"2002-12";"E";"C";"WMF";"1811.378"
"2002-12";"E";"C";"N";"5.1"
"2002-12";"E";"C";"R";"12.8"
"2002-12";"E";"TBS0";"WMF";"545.026"
"2002-12";"E";"TBS0";"N";"4.3"
"2002-12";"E";"TBS0";"R";"6.1"
"2002-12";"E";"F";"WMF";"968.891"
"2002-12";"E";"F";"N";"-7.9"
"2002-12";"E";"F";"R";"-8.7"
"2002-12";"A";"T";"WMF";"10118.376"
"2002-12";"A";"T";"N";"9.8"
"2002-12";"A";"T";"R";"15.8"
"2002-12";"A";"MAE";"WMF";"2836.829"
"2002-12";"A";"MAE";"N";"5.1"
"2002-12";"A";"MAE";"R";"5.7"
"2002-12";"A";"C";"WMF";"2856.014"
"2002-12";"A";"C";"N";"3.1"
"2002-12";"A";"C";"R";"19.3"
"2002-12";"A";"M";"WMF";"673.055"
"2002-12";"A";"M";"N";"4.4"
"2002-12";"A";"M";"R";"5.1"
"2002-12";"A";"U";"WMF";"952.134"
"2002-12";"A";"U";"N";"16.4"
"2002-12";"A";"U";"R";"18.8"
"2002-12";"A";"P";"WMF";"732.228"
"2002-12";"A";"P";"N";"17.9"
"2002-12";"A";"P";"R";"20.1"
"2002-12";"A";"TBS1";"WMF";"284.208"
"2002-12";"A";"TBS1";"N";"14.5"
"2002-12";"A";"TBS1";"R";"10.5"
"2002-12";"H";"T";"WMF";"776.309"
"2003-01";"E";"T";"WMF";"11035.638"
"2003-01";"E";"T";"N";"5"
"2003-01";"E";"T";"R";"4"
"2003-01";"E";"MAE";"WMF";"2112.078"
"2003-01";"E";"MAE";"N";"-3.3"
"2003-01";"E";"MAE";"R";"2.5"
"2003-01";"E";"PUB";"WMF";"694.509"
"2003-01";"E";"PUB";"N";"1.4"
"2003-01";"E";"PUB";"R";"2.6"
"2003-01";"E";"C";"WMF";"3054.139"
"2003-01";"E";"C";"N";"42.3"
"2003-01";"E";"C";"R";"23.5"
"2003-01";"E";"TBS0";"WMF";"838.795"
"2003-01";"E";"TBS0";"N";"-3.4"
"2003-01";"E";"TBS0";"R";"-1"
"2003-01";"E";"F";"WMF";"965.514"
"2003-01";"E";"F";"N";"-14.8"
"2003-01";"E";"F";"R";"-9.1"
"2003-01";"A";"T";"WMF";"10493.456"
"2003-01";"A";"T";"N";"-5.3"
"2003-01";"A";"T";"R";"-3"
"2003-01";"A";"MAE";"WMF";"2311.847"
"2003-01";"A";"MAE";"N";"-2.3"
"2003-01";"A";"MAE";"R";"-2.6"
"2003-01";"A";"C";"WMF";"3752.336"
"2003-01";"A";"C";"N";"-10.2"
"2003-01";"A";"C";"R";"-6.9"
"2003-01";"A";"M";"WMF";"805.3"
"2003-01";"A";"M";"N";"3.1"
"2003-01";"A";"M";"R";"4.4"
"2003-01";"A";"U";"WMF";"699.488"
"2003-01";"A";"U";"N";"-5"
"2003-01";"A";"U";"R";"5.8"
"2003-01";"A";"P";"WMF";"742.04"
"2003-01";"A";"P";"N";"15.1"
"2003-01";"A";"P";"R";"18"
"2003-01";"A";"TBS1";"WMF";"376.013"
"2003-01";"A";"TBS1";"N";"1.2"
"2003-01";"A";"TBS1";"R";"2"
"2003-01";"H";"T";"WMF";"-542.182"
"2003-02";"E";"T";"WMF";"10390.389"
"2003-02";"E";"T";"N";"-4.7"
"2003-02";"E";"T";"R";"-4.5"
"2003-02";"E";"MAE";"WMF";"2102.382"
"2003-02";"E";"MAE";"N";"-3.9"
"2003-02";"E";"MAE";"R";"1.6"
"2003-02";"E";"PUB";"WMF";"765.307"
"2003-02";"E";"PUB";"N";"-4.7"
"2003-02";"E";"PUB";"R";"-1.6"
"2003-02";"E";"C";"WMF";"2161.266"
"2003-02";"E";"C";"N";"-11.4"
"2003-02";"E";"C";"R";"-18"
"2003-02";"E";"TBS0";"WMF";"822.486"
"2003-02";"E";"TBS0";"N";"-5.3"
"2003-02";"E";"TBS0";"R";"-2.1"
"2003-02";"E";"F";"WMF";"1031.329"
"2003-02";"E";"F";"N";"-8.2"
"2003-02";"E";"F";"R";"-5.5"
"2003-02";"A";"T";"WMF";"11035"
"2003-02";"A";"T";"N";"2.8"
"2003-02";"A";"T";"R";"2.2"
"2003-02";"A";"MAE";"WMF";"2496.509"
"2003-02";"A";"MAE";"N";"0.2"
"2003-02";"A";"MAE";"R";"2.4"
"2003-02";"A";"C";"WMF";"4088.54"
"2003-02";"A";"C";"N";"13.7"
"2003-02";"A";"C";"R";"7.7"
"2003-02";"A";"M";"WMF";"823.49"
"2003-02";"A";"M";"N";"3.1"
"2003-02";"A";"M";"R";"2.7"
"2003-02";"A";"U";"WMF";"740.493"
"2003-02";"A";"U";"N";"-6.9"
"2003-02";"A";"U";"R";"-5.4"
"2003-02";"A";"P";"WMF";"780.936"
"2003-02";"A";"P";"N";"10.6"
"2003-02";"A";"P";"R";"18.9"
"2003-02";"A";"TBS1";"WMF";"365.189"
"2003-02";"A";"TBS1";"N";"-1.3"
"2003-02";"A";"TBS1";"R";"0.5"
"2003-02";"H";"T";"WMF";"644.611"
"2003-03";"E";"T";"WMF";"11239.168"
"2003-03";"E";"T";"N";"1.9"
"2003-03";"E";"T";"R";"3"
"2003-03";"E";"MAE";"WMF";"2203.683"
"2003-03";"E";"MAE";"N";"-3.4"
"2003-03";"E";"MAE";"R";"4.8"
"2003-03";"E";"PUB";"WMF";"889.714"
"2003-03";"E";"PUB";"N";"-5.7"
"2003-03";"E";"PUB";"R";"-4.8"
"2003-03";"E";"C";"WMF";"2276.423"
"2003-03";"E";"C";"N";"10.2"
"2003-03";"E";"C";"R";"0.9"
"2003-03";"E";"TBS0";"WMF";"770.364"
"2003-03";"E";"TBS0";"N";"-2.3"
"2003-03";"E";"TBS0";"R";"1.8"
"2003-03";"E";"F";"WMF";"1268.154"
"2003-03";"E";"F";"N";"-2.4"
"2003-03";"E";"F";"R";"6.7"
"2003-03";"A";"T";"WMF";"11451.416"
"2003-03";"A";"T";"N";"0.4"
"2003-03";"A";"T";"R";"2.8"
"2003-03";"A";"MAE";"WMF";"2569.22"
"2003-03";"A";"MAE";"N";"-3.7"
"2003-03";"A";"MAE";"R";"-4.9"
"2003-03";"A";"C";"WMF";"4060.578"
"2003-03";"A";"C";"N";"8.9"
"2003-03";"A";"C";"R";"16.5"
"2003-03";"A";"M";"WMF";"869.001"
"2003-03";"A";"M";"N";"3"
"2003-03";"A";"M";"R";"1.8"
"2003-03";"A";"U";"WMF";"776.996"
"2003-03";"A";"U";"N";"-1.4"
"2003-03";"A";"U";"R";"-4.7"
"2003-03";"A";"P";"WMF";"828.869"
"2003-03";"A";"P";"N";"3.5"
"2003-03";"A";"P";"R";"5.5"
"2003-03";"A";"TBS1";"WMF";"363.794"
"2003-03";"A";"TBS1";"N";"-1.5"
"2003-03";"A";"TBS1";"R";"-0.7"
"2003-03";"H";"T";"WMF";"212.248"
"2003-04";"E";"T";"WMF";"10679.222"
"2003-04";"E";"T";"N";"-11.1"
"2003-04";"E";"T";"R";"-10.9"
"2003-04";"E";"MAE";"WMF";"2082.447"
"2003-04";"E";"MAE";"N";"-9"
"2003-04";"E";"MAE";"R";"-2.1"
"2003-04";"E";"PUB";"WMF";"688.288"
"2003-04";"E";"PUB";"N";"-26.5"
"2003-04";"E";"PUB";"R";"-24.9"
"2003-04";"E";"C";"WMF";"2494.414"
"2003-04";"E";"C";"N";"-17"
"2003-04";"E";"C";"R";"-26.6"
"2003-04";"E";"TBS0";"WMF";"600.409"
"2003-04";"E";"TBS0";"N";"-9.6"
"2003-04";"E";"TBS0";"R";"-5.8"
"2003-04";"E";"F";"WMF";"1157.834"
"2003-04";"E";"F";"N";"-13.5"
"2003-04";"E";"F";"R";"-8.7"
"2003-04";"A";"T";"WMF";"10866.033"
"2003-04";"A";"T";"N";"-8.2"
"2003-04";"A";"T";"R";"-4.5"
"2003-04";"A";"MAE";"WMF";"2582.664"
"2003-04";"A";"MAE";"N";"-4"
"2003-04";"A";"MAE";"R";"-0.7"
"2003-04";"A";"C";"WMF";"3596.429"
"2003-04";"A";"C";"N";"-15.3"
"2003-04";"A";"C";"R";"-7.8"
"2003-04";"A";"M";"WMF";"831.787"
"2003-04";"A";"M";"N";"-3.1"
"2003-04";"A";"M";"R";"-3"
"2003-04";"A";"U";"WMF";"758.327"
"2003-04";"A";"U";"N";"-4.1"
"2003-04";"A";"U";"R";"-11.6"
"2003-04";"A";"P";"WMF";"839.34"
"2003-04";"A";"P";"N";"10.4"
"2003-04";"A";"P";"R";"12.4"
"2003-04";"A";"TBS1";"WMF";"297.297"
"2003-04";"A";"TBS1";"N";"-9.5"
"2003-04";"A";"TBS1";"R";"-7.8"
"2003-04";"H";"T";"WMF";"186.811"
"2003-05";"E";"T";"WMF";"10095.965"
"2003-05";"E";"T";"N";"-6"
"2003-05";"E";"T";"R";"-3.9"
"2003-05";"E";"MAE";"WMF";"1989.242"
"2003-05";"E";"MAE";"N";"-5.7"
"2003-05";"E";"MAE";"R";"-1"
"2003-05";"E";"PUB";"WMF";"718.674"
"2003-05";"E";"PUB";"N";"-28.2"
"2003-05";"E";"PUB";"R";"-23.8"
"2003-05";"E";"C";"WMF";"2213.663"
"2003-05";"E";"C";"N";"2.8"
"2003-05";"E";"C";"R";"1.1"
"2003-05";"E";"TBS0";"WMF";"555.992"
"2003-05";"E";"TBS0";"N";"-2.2"
"2003-05";"E";"TBS0";"R";"-1.8"
"2003-05";"E";"F";"WMF";"1144.891"
"2003-05";"E";"F";"N";"-13.6"
"2003-05";"E";"F";"R";"-7.2"
"2003-05";"A";"T";"WMF";"11359.329"
"2003-05";"A";"T";"N";"-2.3"
"2003-05";"A";"T";"R";"0.3"
"2003-05";"A";"MAE";"WMF";"2459.312"
"2003-05";"A";"MAE";"N";"-9.8"
"2003-05";"A";"MAE";"R";"-7.5"
"2003-05";"A";"C";"WMF";"3802.155"
"2003-05";"A";"C";"N";"-3.3"
"2003-05";"A";"C";"R";"0.5"
"2003-05";"A";"M";"WMF";"846.342"
"2003-05";"A";"M";"N";"-0.7"
"2003-05";"A";"M";"R";"-0.3"
"2003-05";"A";"U";"WMF";"779.095"
"2003-05";"A";"U";"N";"-12.8"
"2003-05";"A";"U";"R";"-20.6"
"2003-05";"A";"P";"WMF";"774.175"
"2003-05";"A";"P";"N";"4.3"
"2003-05";"A";"P";"R";"2.2"
"2003-05";"A";"TBS1";"WMF";"308.571"
"2003-05";"A";"TBS1";"N";"-4.5"
"2003-05";"A";"TBS1";"R";"-5.8"
"2003-05";"H";"T";"WMF";"1263.364"
"2003-06";"E";"T";"WMF";"10173.304"
"2003-06";"E";"T";"N";"-5.9"
"2003-06";"E";"T";"R";"-6.7"
"2003-06";"E";"MAE";"WMF";"2050.304"
"2003-06";"E";"MAE";"N";"-4.9"
"2003-06";"E";"MAE";"R";"0.6"
"2003-06";"E";"PUB";"WMF";"778.423"
"2003-06";"E";"PUB";"N";"-17.5"
"2003-06";"E";"PUB";"R";"-17.6"
"2003-06";"E";"C";"WMF";"2123.94"
"2003-06";"E";"C";"N";"-16.1"
"2003-06";"E";"C";"R";"-23.8"
"2003-06";"E";"TBS0";"WMF";"624.488"
"2003-06";"E";"TBS0";"N";"1"
"2003-06";"E";"TBS0";"R";"-1.4"
"2003-06";"E";"F";"WMF";"1085.919"
"2003-06";"E";"F";"N";"-7.1"
"2003-06";"E";"F";"R";"-4.2"
"2003-06";"A";"T";"WMF";"11071.548"
"2003-06";"A";"T";"N";"-4.7"
"2003-06";"A";"T";"R";"-2.3"
"2003-06";"A";"MAE";"WMF";"2485.394"
"2003-06";"A";"MAE";"N";"-7.5"
"2003-06";"A";"MAE";"R";"-4.8"
"2003-06";"A";"C";"WMF";"3908.611"
"2003-06";"A";"C";"N";"0.2"
"2003-06";"A";"C";"R";"5.2"
"2003-06";"A";"M";"WMF";"812.73"
"2003-06";"A";"M";"N";"-3.1"
"2003-06";"A";"M";"R";"-4.6"
"2003-06";"A";"U";"WMF";"810.356"
"2003-06";"A";"U";"N";"-9.8"
"2003-06";"A";"U";"R";"-16.3"
"2003-06";"A";"P";"WMF";"790.07"
"2003-06";"A";"P";"N";"9.1"
"2003-06";"A";"P";"R";"8.9"
"2003-06";"A";"TBS1";"WMF";"357.75"
"2003-06";"A";"TBS1";"N";"6.8"
"2003-06";"A";"TBS1";"R";"3.5"
"2003-06";"H";"T";"WMF";"898.244"
"2003-07";"E";"T";"WMF";"11736.396"
"2003-07";"E";"T";"N";"1.2"
"2003-07";"E";"T";"R";"-0.6"
